ticker,date,open,high,low,close,volume
AAPL,2021/01/14,130.8,131,128.76,128.91,90221755
AAPL,2021/01/15,128.78,130.22,127,127.14,111598531
AAPL,2021/01/19,127.78,128.71,126.94,127.83,90757329
AAPL,2021/01/20,128.66,132.49,128.55,132.03,104319489
AAPL,2021/01/21,133.8,139.67,133.59,136.87,120529544
AAPL,2021/01/22,136.28,139.85,135.02,139.07,114459360
AAPL,2021/01/25,143.07,145.09,136.54,142.92,157611713
AAPL,2021/01/26,143.6,144.3,141.37,143.16,98390555
AAPL,2021/01/27,143.43,144.3,140.41,142.06,140843759
AAPL,2021/01/28,139.52,141.99,136.7,137.09,142621128
AAPL,2021/01/29,135.83,136.74,130.21,131.96,177523812
AAPL,2021/02/01,133.75,135.38,130.93,134.14,106239823
AAPL,2021/02/02,135.73,136.31,134.61,134.99,83305367
AAPL,2021/02/03,135.76,135.77,133.61,133.94,89880937
AAPL,2021/02/04,136.3,137.4,134.59,137.39,84183061
AAPL,2021/02/05,137.35,137.42,135.86,136.76,75693830
AAPL,2021/02/08,136.03,136.96,134.92,136.91,71297214
AAPL,2021/02/09,136.62,137.88,135.85,136.01,76774213
AAPL,2021/02/10,136.48,136.99,134.4,135.39,73046563
AAPL,2021/02/11,135.9,136.39,133.77,135.13,64280029
AAPL,2021/02/12,134.35,135.53,133.69,135.37,60145130
AAPL,2021/02/16,135.49,136.01,132.79,133.19,80576316
AAPL,2021/02/17,131.25,132.22,129.47,130.84,98085249
AAPL,2021/02/18,129.2,130,127.41,129.71,96856748
AAPL,2021/02/19,130.24,130.71,128.8,129.87,87668834
AAPL,2021/02/22,128.01,129.72,125.6,126,103916419
AAPL,2021/02/23,123.76,126.71,118.39,125.86,158273022
AAPL,2021/02/24,124.94,125.56,122.23,125.35,111039904
AAPL,2021/02/25,124.68,126.46,120.54,120.99,148199540
AAPL,2021/02/26,122.59,124.85,121.2,121.26,164560394
AAPL,2021/03/01,123.75,127.93,122.79,127.79,116307892
AAPL,2021/03/02,128.41,128.72,125.01,125.12,102260945
AAPL,2021/03/03,124.81,125.71,121.84,122.06,112966340
AAPL,2021/03/04,121.75,123.6,118.62,120.13,178154975
AAPL,2021/03/05,120.98,121.94,117.57,121.42,153766601
AAPL,2021/03/08,120.93,121,116.21,116.36,154376610
AAPL,2021/03/09,119.03,122.06,118.79,121.09,129525780
AAPL,2021/03/10,121.69,122.17,119.45,119.98,111943326
AAPL,2021/03/11,122.54,123.21,121.26,121.96,103026514
AAPL,2021/03/12,120.4,121.17,119.16,121.03,88105050
AAPL,2021/03/15,121.41,124,120.42,123.99,92590555
AAPL,2021/03/16,125.7,127.22,124.72,125.57,115227936
AAPL,2021/03/17,124.05,125.86,122.34,124.76,111932636
AAPL,2021/03/18,122.88,123.18,120.32,120.53,121469755
AAPL,2021/03/19,119.9,121.43,119.68,119.99,185549522
AAPL,2021/03/22,120.33,123.87,120.26,123.39,111912284
AAPL,2021/03/23,123.33,124.24,122.14,122.54,95467142
AAPL,2021/03/24,122.82,122.9,120.07,120.09,88530485
AAPL,2021/03/25,119.54,121.66,119,120.59,98844681
AAPL,2021/03/26,120.35,121.48,118.92,121.21,94071234
AAPL,2021/03/29,121.65,122.58,120.73,121.39,80819203
AAPL,2021/03/30,120.11,120.4,118.86,119.9,85671919
AAPL,2021/03/31,121.65,123.52,121.15,122.15,118323826
AAPL,2021/04/01,123.66,124.18,122.49,123,75089134
AAPL,2021/04/05,123.87,126.16,123.07,125.9,88651175
AAPL,2021/04/06,126.5,127.13,125.65,126.21,80171253
AAPL,2021/04/07,125.83,127.92,125.14,127.9,83466716
AAPL,2021/04/08,128.95,130.39,128.52,130.36,88844591
AAPL,2021/04/09,129.8,133.04,129.47,133,106686703
AAPL,2021/04/12,132.52,132.85,130.63,131.24,91419983
AAPL,2021/04/13,132.44,134.66,131.93,134.43,91266545
AAPL,2021/04/14,134.94,135,131.66,132.03,87222782
AAPL,2021/04/15,133.82,135,133.64,134.5,89347102
AAPL,2021/04/16,134.3,134.67,133.28,134.16,84922386
AAPL,2021/04/19,133.51,135.47,133.34,134.84,94264215
AAPL,2021/04/20,135.02,135.53,131.81,133.11,94812349
AAPL,2021/04/21,132.36,133.75,131.3,133.5,68847136
AAPL,2021/04/22,133.04,134.15,131.41,131.94,84566456
AAPL,2021/04/23,132.16,135.12,132.16,134.32,78756779
AAPL,2021/04/26,134.83,135.06,133.56,134.72,66905069
AAPL,2021/04/27,135.01,135.41,134.11,134.39,66015804
AAPL,2021/04/28,134.31,135.02,133.08,133.58,107760097
AAPL,2021/04/29,136.47,137.07,132.45,133.48,151100953
AAPL,2021/04/30,131.78,133.56,131.07,131.46,109839466
AAPL,2021/05/03,132.04,134.07,131.83,132.54,75135100
AAPL,2021/05/04,131.19,131.49,126.7,127.85,137564718
AAPL,2021/05/05,129.2,130.45,127.97,128.1,84000900
AAPL,2021/05/06,127.89,129.75,127.13,129.74,78128334
AAPL,2021/05/07,130.85,131.26,129.48,130.21,78973273
AAPL,2021/05/10,129.41,129.54,126.81,126.85,88071229
AAPL,2021/05/11,123.5,126.27,122.77,125.91,126142826
AAPL,2021/05/12,123.4,124.64,122.25,122.77,112172282
AAPL,2021/05/13,124.58,126.15,124.26,124.97,105861339
AAPL,2021/05/14,126.25,127.89,125.85,127.45,81917951
AAPL,2021/05/17,126.82,126.93,125.17,126.27,74244624
AAPL,2021/05/18,126.56,126.99,124.78,124.85,63342929
AAPL,2021/05/19,123.16,124.92,122.86,124.69,92611989
AAPL,2021/05/20,125.23,127.72,125.1,127.31,76857123
AAPL,2021/05/21,127.82,128,125.21,125.43,79295436
AAPL,2021/05/24,126.01,127.94,125.94,127.1,63092945
AAPL,2021/05/25,127.82,128.32,126.32,126.9,72009482
AAPL,2021/05/26,126.96,127.39,126.42,126.85,56575920
AAPL,2021/05/27,126.44,127.64,125.08,125.28,94625601
AAPL,2021/05/28,125.57,125.8,124.55,124.61,71311109
AAPL,2021/06/01,125.08,125.35,123.94,124.28,67637118
AAPL,2021/06/02,124.28,125.24,124.05,125.06,59278862
AAPL,2021/06/03,124.68,124.85,123.13,123.54,76229170
AAPL,2021/06/04,124.07,126.16,123.85,125.89,75169343
AAPL,2021/06/07,126.17,126.32,124.83,125.9,71057550
AAPL,2021/06/08,126.6,128.46,126.21,126.74,74403774
AAPL,2021/06/09,127.21,127.75,126.52,127.13,56877937
AAPL,2021/06/10,127.02,128.19,125.94,126.11,71186421
AAPL,2021/06/11,126.53,127.44,126.1,127.35,53522373
AAPL,2021/06/14,127.82,130.54,127.07,130.48,96906490
AAPL,2021/06/15,129.94,130.6,129.39,129.64,62746332
AAPL,2021/06/16,130.37,130.89,128.46,130.15,91815026
AAPL,2021/06/17,129.8,132.55,129.65,131.79,96721669
AAPL,2021/06/18,130.71,131.51,130.24,130.46,108953309
AAPL,2021/06/21,130.3,132.41,129.21,132.3,79663316
AAPL,2021/06/22,132.13,134.08,131.62,133.98,74783618
AAPL,2021/06/23,133.77,134.32,133.23,133.7,60214200
AAPL,2021/06/24,134.45,134.64,132.93,133.41,68710998
AAPL,2021/06/25,133.46,133.89,132.81,133.11,70783746
AAPL,2021/06/28,133.41,135.25,133.35,134.78,62111303
AAPL,2021/06/29,134.8,136.49,134.35,136.33,64556081
AAPL,2021/06/30,136.17,137.41,135.87,136.96,63261393
AAPL,2021/07/01,136.6,137.33,135.76,137.27,52485781
AAPL,2021/07/02,137.9,140,137.75,139.96,78945572
AAPL,2021/07/06,140.07,143.15,140.07,142.02,108181793
AAPL,2021/07/07,143.54,144.89,142.66,144.57,104911589
AAPL,2021/07/08,141.58,144.06,140.67,143.24,105575458
AAPL,2021/07/09,142.75,145.65,142.65,145.11,99890800
AAPL,2021/07/12,146.21,146.32,144,144.5,76299719
AAPL,2021/07/13,144.03,147.46,143.63,145.64,100827099
AAPL,2021/07/14,148.1,149.57,147.68,149.15,127050785
AAPL,2021/07/15,149.24,150,147.09,148.48,106820297
AAPL,2021/07/16,148.46,149.76,145.88,146.39,93251426
AAPL,2021/07/19,143.75,144.07,141.67,142.45,121434571
AAPL,2021/07/20,143.46,147.1,142.96,146.15,96350036
AAPL,2021/07/21,145.53,146.13,144.63,145.4,74993460
AAPL,2021/07/22,145.94,148.2,145.81,146.8,77338156
AAPL,2021/07/23,147.55,148.72,146.92,148.56,71447416
AAPL,2021/07/26,148.27,149.83,147.7,148.99,72434089
AAPL,2021/07/27,149.12,149.21,145.55,146.77,104818578
AAPL,2021/07/28,144.81,146.97,142.54,144.98,118931191
AAPL,2021/07/29,144.69,146.55,144.58,145.64,56699475
AAPL,2021/07/30,144.38,146.33,144.11,145.86,70440626
AAPL,2021/08/02,146.36,146.95,145.25,145.52,62879961
AAPL,2021/08/03,145.81,148.04,145.18,147.36,64786618
AAPL,2021/08/04,147.27,147.79,146.28,146.95,56368271
AAPL,2021/08/05,146.98,147.84,146.17,147.06,46397674
AAPL,2021/08/06,146.35,147.11,145.63,146.14,54126813
AAPL,2021/08/09,146.2,146.7,145.52,146.09,48908689
AAPL,2021/08/10,146.44,147.71,145.3,145.6,69023081
AAPL,2021/08/11,146.05,146.72,145.53,145.86,48493463
AAPL,2021/08/12,146.19,149.05,145.84,148.89,73779113
AAPL,2021/08/13,148.97,149.44,148.27,149.1,59375009
AAPL,2021/08/16,148.54,151.19,146.47,151.12,103558782
AAPL,2021/08/17,150.23,151.68,149.09,150.19,92229735
AAPL,2021/08/18,149.8,150.72,146.15,146.36,86325990
AAPL,2021/08/19,145.03,148,144.5,146.7,86960310
AAPL,2021/08/20,147.44,148.5,146.78,148.19,60549630
AAPL,2021/08/23,148.31,150.19,147.89,149.71,60131810
AAPL,2021/08/24,149.45,150.86,149.15,149.62,48606428
AAPL,2021/08/25,149.81,150.32,147.8,148.36,58991297
AAPL,2021/08/26,148.35,149.12,147.51,147.54,48597195
AAPL,2021/08/27,147.48,148.75,146.83,148.6,55802388
AAPL,2021/08/30,149,153.49,148.61,153.12,90956723
AAPL,2021/08/31,152.66,152.8,151.29,151.83,86453117
AAPL,2021/09/01,152.83,154.98,152.34,152.51,80313711
AAPL,2021/09/02,153.87,154.72,152.4,153.65,71171317
AAPL,2021/09/03,153.76,154.63,153.09,154.3,57866066
AAPL,2021/09/07,154.97,157.26,154.39,156.69,82278261
AAPL,2021/09/08,156.98,157.04,153.98,155.11,74420207
AAPL,2021/09/09,155.49,156.11,153.95,154.07,57305730
AAPL,2021/09/10,155,155.48,148.7,148.97,140893235
AAPL,2021/09/13,150.63,151.42,148.75,149.55,102404329
AAPL,2021/09/14,150.35,151.07,146.91,148.12,109296295
AAPL,2021/09/15,148.56,149.44,146.37,149.03,83281315
AAPL,2021/09/16,148.44,148.97,147.22,148.79,68034149
AAPL,2021/09/17,148.82,148.82,145.76,146.06,129868824
AAPL,2021/09/20,143.8,144.84,141.27,142.94,123478863
AAPL,2021/09/21,143.93,144.6,142.78,143.43,75833962
AAPL,2021/09/22,144.45,146.43,143.7,145.85,76404341
AAPL,2021/09/23,146.65,147.08,145.64,146.83,64838170
AAPL,2021/09/24,145.66,147.47,145.56,146.92,53477869
AAPL,2021/09/27,145.47,145.96,143.82,145.37,74150729
AAPL,2021/09/28,143.25,144.75,141.69,141.91,108972340
